"treatment"	"h"	"p"	"repl"	"complianceRate"	"observedCompliance"
"5113"	2	0	0.45	13	0.688	0.616181229773463
"5114"	2	0	0.45	14	0.722	0.616181229773463
"5115"	2	0	0.45	15	0.684	0.616181229773463
"5116"	2	0	0.45	16	0.722	0.616181229773463
"5117"	2	0	0.45	17	0.71	0.616181229773463
"5118"	2	0	0.45	18	0.68	0.616181229773463
"5119"	2	0	0.45	19	0.68	0.616181229773463
"5120"	2	0	0.45	20	0.688	0.616181229773463
"5121"	2	0	0.45	21	0.712	0.616181229773463
"5122"	2	0	0.45	22	0.692	0.616181229773463
"5123"	2	0	0.45	23	0.714	0.616181229773463
"5124"	2	0	0.45	24	0.708	0.616181229773463
"5125"	2	0	0.45	25	0.704	0.616181229773463
"5126"	2	0	0.45	26	0.666	0.616181229773463
"5127"	2	0	0.45	27	0.712	0.616181229773463
"5128"	2	0	0.45	28	0.708	0.616181229773463
"5129"	2	0	0.45	29	0.712	0.616181229773463
"5130"	2	0	0.45	30	0.706	0.616181229773463
"5131"	2	0	0.45	31	0.722	0.616181229773463
"5132"	2	0	0.45	32	0.688	0.616181229773463
"5133"	2	0	0.45	33	0.704	0.616181229773463
"5134"	2	0	0.45	34	0.704	0.616181229773463
"5135"	2	0	0.45	35	0.678	0.616181229773463
"5136"	2	0	0.45	36	0.724	0.616181229773463
"5137"	2	0	0.45	37	0.712	0.616181229773463
"5138"	2	0	0.45	38	0.72	0.616181229773463
"5139"	2	0	0.45	39	0.7	0.616181229773463
"5140"	2	0	0.45	40	0.68	0.616181229773463
"5141"	2	0	0.45	41	0.71	0.616181229773463
"5142"	2	0	0.45	42	0.718	0.616181229773463
"5143"	2	0	0.45	43	0.746	0.616181229773463
"5144"	2	0	0.45	44	0.698	0.616181229773463
"5145"	2	0	0.45	45	0.694	0.616181229773463
"5146"	2	0	0.45	46	0.684	0.616181229773463
"5147"	2	0	0.45	47	0.75	0.616181229773463
"5148"	2	0	0.45	48	0.724	0.616181229773463
"5149"	2	0	0.45	49	0.696	0.616181229773463
"5150"	2	0	0.45	50	0.682	0.616181229773463
"5151"	2	0	0.45	51	0.728	0.616181229773463
"5152"	2	0	0.45	52	0.684	0.616181229773463
"5153"	2	0	0.45	53	0.666	0.616181229773463
"5154"	2	0	0.45	54	0.724	0.616181229773463
"5155"	2	0	0.45	55	0.746	0.616181229773463
"5156"	2	0	0.45	56	0.686	0.616181229773463
"5157"	2	0	0.45	57	0.706	0.616181229773463
"5158"	2	0	0.45	58	0.692	0.616181229773463
"5159"	2	0	0.45	59	0.732	0.616181229773463
"5160"	2	0	0.45	60	0.68	0.616181229773463
"5161"	2	0	0.45	61	0.698	0.616181229773463
"5162"	2	0	0.45	62	0.72	0.616181229773463
"5163"	2	0	0.45	63	0.72	0.616181229773463
"5164"	2	0	0.45	64	0.73	0.616181229773463
"5165"	2	0	0.45	65	0.672	0.616181229773463
"5166"	2	0	0.45	66	0.73	0.616181229773463
"5167"	2	0	0.45	67	0.728	0.616181229773463
"5168"	2	0	0.45	68	0.71	0.616181229773463
"5169"	2	0	0.45	69	0.702	0.616181229773463
"5170"	2	0	0.45	70	0.728	0.616181229773463
"5171"	2	0	0.45	71	0.708	0.616181229773463
"5172"	2	0	0.45	72	0.708	0.616181229773463
"5173"	2	0	0.45	73	0.722	0.616181229773463
"5174"	2	0	0.45	74	0.69	0.616181229773463
"5175"	2	0	0.45	75	0.666	0.616181229773463
"5176"	2	0	0.45	76	0.688	0.616181229773463
"5177"	2	0	0.45	77	0.716	0.616181229773463
"5178"	2	0	0.45	78	0.714	0.616181229773463
"5179"	2	0	0.45	79	0.748	0.616181229773463
"5180"	2	0	0.45	80	0.712	0.616181229773463
"5181"	2	0	0.45	81	0.666	0.616181229773463
"5182"	2	0	0.45	82	0.7	0.616181229773463
"5183"	2	0	0.45	83	0.66	0.616181229773463
"5184"	2	0	0.45	84	0.708	0.616181229773463
"5185"	2	0	0.45	85	0.71	0.616181229773463
"5186"	2	0	0.45	86	0.724	0.616181229773463
"5187"	2	0	0.45	87	0.704	0.616181229773463
"5188"	2	0	0.45	88	0.682	0.616181229773463
"5189"	2	0	0.45	89	0.702	0.616181229773463
"5190"	2	0	0.45	90	0.72	0.616181229773463
"5191"	2	0	0.45	91	0.686	0.616181229773463
"5192"	2	0	0.45	92	0.72	0.616181229773463
"5193"	2	0	0.45	93	0.706	0.616181229773463
"5194"	2	0	0.45	94	0.728	0.616181229773463
"5195"	2	0	0.45	95	0.722	0.616181229773463
"5196"	2	0	0.45	96	0.706	0.616181229773463
"5197"	2	0	0.45	97	0.704	0.616181229773463
"5198"	2	0	0.45	98	0.7	0.616181229773463
"5199"	2	0	0.45	99	0.72	0.616181229773463
"5200"	2	0	0.45	100	0.722	0.616181229773463
"5201"	2	0	0.5	1	0.706	0.616181229773463
"5202"	2	0	0.5	2	0.726	0.616181229773463
"5203"	2	0	0.5	3	0.672	0.616181229773463
"5204"	2	0	0.5	4	0.676	0.616181229773463
"5205"	2	0	0.5	5	0.708	0.616181229773463
"5206"	2	0	0.5	6	0.728	0.616181229773463
"5207"	2	0	0.5	7	0.746	0.616181229773463
"5208"	2	0	0.5	8	0.694	0.616181229773463
"5209"	2	0	0.5	9	0.706	0.616181229773463
"5210"	2	0	0.5	10	0.7	0.616181229773463
"5211"	2	0	0.5	11	0.68	0.616181229773463
"5212"	2	0	0.5	12	0.696	0.616181229773463
"5213"	2	0	0.5	13	0.674	0.616181229773463
"5214"	2	0	0.5	14	0.712	0.616181229773463
"5215"	2	0	0.5	15	0.664	0.616181229773463
"5216"	2	0	0.5	16	0.69	0.616181229773463
"5217"	2	0	0.5	17	0.702	0.616181229773463
"5218"	2	0	0.5	18	0.664	0.616181229773463
"5219"	2	0	0.5	19	0.678	0.616181229773463
"5220"	2	0	0.5	20	0.72	0.616181229773463
"5221"	2	0	0.5	21	0.724	0.616181229773463
"5222"	2	0	0.5	22	0.67	0.616181229773463
"5223"	2	0	0.5	23	0.684	0.616181229773463
"5224"	2	0	0.5	24	0.73	0.616181229773463
"5225"	2	0	0.5	25	0.684	0.616181229773463
"5226"	2	0	0.5	26	0.724	0.616181229773463
"5227"	2	0	0.5	27	0.692	0.616181229773463
"5228"	2	0	0.5	28	0.68	0.616181229773463
"5229"	2	0	0.5	29	0.68	0.616181229773463
"5230"	2	0	0.5	30	0.684	0.616181229773463
"5231"	2	0	0.5	31	0.72	0.616181229773463
"5232"	2	0	0.5	32	0.726	0.616181229773463
"5233"	2	0	0.5	33	0.676	0.616181229773463
"5234"	2	0	0.5	34	0.708	0.616181229773463
"5235"	2	0	0.5	35	0.684	0.616181229773463
"5236"	2	0	0.5	36	0.686	0.616181229773463
"5237"	2	0	0.5	37	0.728	0.616181229773463
"5238"	2	0	0.5	38	0.664	0.616181229773463
"5239"	2	0	0.5	39	0.676	0.616181229773463
"5240"	2	0	0.5	40	0.696	0.616181229773463
"5241"	2	0	0.5	41	0.704	0.616181229773463
"5242"	2	0	0.5	42	0.716	0.616181229773463
"5243"	2	0	0.5	43	0.696	0.616181229773463
"5244"	2	0	0.5	44	0.71	0.616181229773463
"5245"	2	0	0.5	45	0.696	0.616181229773463
"5246"	2	0	0.5	46	0.692	0.616181229773463
"5247"	2	0	0.5	47	0.684	0.616181229773463
"5248"	2	0	0.5	48	0.652	0.616181229773463
"5249"	2	0	0.5	49	0.7	0.616181229773463
"5250"	2	0	0.5	50	0.682	0.616181229773463
"5251"	2	0	0.5	51	0.714	0.616181229773463
"5252"	2	0	0.5	52	0.728	0.616181229773463
"5253"	2	0	0.5	53	0.722	0.616181229773463
"5254"	2	0	0.5	54	0.684	0.616181229773463
"5255"	2	0	0.5	55	0.696	0.616181229773463
"5256"	2	0	0.5	56	0.714	0.616181229773463
"5257"	2	0	0.5	57	0.686	0.616181229773463
"5258"	2	0	0.5	58	0.7	0.616181229773463
"5259"	2	0	0.5	59	0.74	0.616181229773463
"5260"	2	0	0.5	60	0.712	0.616181229773463
"5261"	2	0	0.5	61	0.718	0.616181229773463
"5262"	2	0	0.5	62	0.674	0.616181229773463
"5263"	2	0	0.5	63	0.7	0.616181229773463
"5264"	2	0	0.5	64	0.718	0.616181229773463
"5265"	2	0	0.5	65	0.71	0.616181229773463
"5266"	2	0	0.5	66	0.692	0.616181229773463
"5267"	2	0	0.5	67	0.68	0.616181229773463
"5268"	2	0	0.5	68	0.722	0.616181229773463
"5269"	2	0	0.5	69	0.676	0.616181229773463
"5270"	2	0	0.5	70	0.666	0.616181229773463
"5271"	2	0	0.5	71	0.724	0.616181229773463
"5272"	2	0	0.5	72	0.716	0.616181229773463
"5273"	2	0	0.5	73	0.71	0.616181229773463
"5274"	2	0	0.5	74	0.69	0.616181229773463
"5275"	2	0	0.5	75	0.702	0.616181229773463
"5276"	2	0	0.5	76	0.71	0.616181229773463
"5277"	2	0	0.5	77	0.698	0.616181229773463
"5278"	2	0	0.5	78	0.666	0.616181229773463
"5279"	2	0	0.5	79	0.698	0.616181229773463
"5280"	2	0	0.5	80	0.688	0.616181229773463
"5281"	2	0	0.5	81	0.694	0.616181229773463
"5282"	2	0	0.5	82	0.672	0.616181229773463
"5283"	2	0	0.5	83	0.724	0.616181229773463
"5284"	2	0	0.5	84	0.69	0.616181229773463
"5285"	2	0	0.5	85	0.714	0.616181229773463
"5286"	2	0	0.5	86	0.694	0.616181229773463
"5287"	2	0	0.5	87	0.74	0.616181229773463
"5288"	2	0	0.5	88	0.738	0.616181229773463
"5289"	2	0	0.5	89	0.708	0.616181229773463
"5290"	2	0	0.5	90	0.702	0.616181229773463
"5291"	2	0	0.5	91	0.704	0.616181229773463
"5292"	2	0	0.5	92	0.706	0.616181229773463
"5293"	2	0	0.5	93	0.738	0.616181229773463
"5294"	2	0	0.5	94	0.71	0.616181229773463
"5295"	2	0	0.5	95	0.696	0.616181229773463
"5296"	2	0	0.5	96	0.704	0.616181229773463
"5297"	2	0	0.5	97	0.69	0.616181229773463
"5298"	2	0	0.5	98	0.726	0.616181229773463
"5299"	2	0	0.5	99	0.714	0.616181229773463
"5300"	2	0	0.5	100	0.706	0.616181229773463
"5301"	2	0	0.55	1	0.712	0.616181229773463
"5302"	2	0	0.55	2	0.702	0.616181229773463
"5303"	2	0	0.55	3	0.718	0.616181229773463
"5304"	2	0	0.55	4	0.686	0.616181229773463
"5305"	2	0	0.55	5	0.704	0.616181229773463
"5306"	2	0	0.55	6	0.72	0.616181229773463
"5307"	2	0	0.55	7	0.674	0.616181229773463
"5308"	2	0	0.55	8	0.672	0.616181229773463
"5309"	2	0	0.55	9	0.698	0.616181229773463
"5310"	2	0	0.55	10	0.704	0.616181229773463
"5311"	2	0	0.55	11	0.68	0.616181229773463
"5312"	2	0	0.55	12	0.672	0.616181229773463
"5313"	2	0	0.55	13	0.68	0.616181229773463
"5314"	2	0	0.55	14	0.68	0.616181229773463
"5315"	2	0	0.55	15	0.684	0.616181229773463
"5316"	2	0	0.55	16	0.716	0.616181229773463
"5317"	2	0	0.55	17	0.67	0.616181229773463
"5318"	2	0	0.55	18	0.706	0.616181229773463
"5319"	2	0	0.55	19	0.714	0.616181229773463
"5320"	2	0	0.55	20	0.7	0.616181229773463
"5321"	2	0	0.55	21	0.738	0.616181229773463
"5322"	2	0	0.55	22	0.68	0.616181229773463
"5323"	2	0	0.55	23	0.664	0.616181229773463
"5324"	2	0	0.55	24	0.666	0.616181229773463
"5325"	2	0	0.55	25	0.698	0.616181229773463
"5326"	2	0	0.55	26	0.722	0.616181229773463
"5327"	2	0	0.55	27	0.678	0.616181229773463
"5328"	2	0	0.55	28	0.674	0.616181229773463
"5329"	2	0	0.55	29	0.696	0.616181229773463
"5330"	2	0	0.55	30	0.658	0.616181229773463
"5331"	2	0	0.55	31	0.664	0.616181229773463
"5332"	2	0	0.55	32	0.69	0.616181229773463
"5333"	2	0	0.55	33	0.698	0.616181229773463
"5334"	2	0	0.55	34	0.728	0.616181229773463
"5335"	2	0	0.55	35	0.708	0.616181229773463
"5336"	2	0	0.55	36	0.66	0.616181229773463
"5337"	2	0	0.55	37	0.65	0.616181229773463
"5338"	2	0	0.55	38	0.68	0.616181229773463
"5339"	2	0	0.55	39	0.696	0.616181229773463
"5340"	2	0	0.55	40	0.648	0.616181229773463
"5341"	2	0	0.55	41	0.686	0.616181229773463
"5342"	2	0	0.55	42	0.682	0.616181229773463
"5343"	2	0	0.55	43	0.65	0.616181229773463
"5344"	2	0	0.55	44	0.658	0.616181229773463
"5345"	2	0	0.55	45	0.662	0.616181229773463
"5346"	2	0	0.55	46	0.706	0.616181229773463
"5347"	2	0	0.55	47	0.696	0.616181229773463
"5348"	2	0	0.55	48	0.708	0.616181229773463
"5349"	2	0	0.55	49	0.7	0.616181229773463
"5350"	2	0	0.55	50	0.678	0.616181229773463
"5351"	2	0	0.55	51	0.698	0.616181229773463
"5352"	2	0	0.55	52	0.68	0.616181229773463
"5353"	2	0	0.55	53	0.714	0.616181229773463
"5354"	2	0	0.55	54	0.718	0.616181229773463
"5355"	2	0	0.55	55	0.67	0.616181229773463
"5356"	2	0	0.55	56	0.694	0.616181229773463
"5357"	2	0	0.55	57	0.712	0.616181229773463
"5358"	2	0	0.55	58	0.674	0.616181229773463
"5359"	2	0	0.55	59	0.712	0.616181229773463
"5360"	2	0	0.55	60	0.676	0.616181229773463
"5361"	2	0	0.55	61	0.71	0.616181229773463
"5362"	2	0	0.55	62	0.694	0.616181229773463
"5363"	2	0	0.55	63	0.692	0.616181229773463
"5364"	2	0	0.55	64	0.708	0.616181229773463
"5365"	2	0	0.55	65	0.692	0.616181229773463
"5366"	2	0	0.55	66	0.7	0.616181229773463
"5367"	2	0	0.55	67	0.7	0.616181229773463
"5368"	2	0	0.55	68	0.676	0.616181229773463
"5369"	2	0	0.55	69	0.678	0.616181229773463
"5370"	2	0	0.55	70	0.682	0.616181229773463
"5371"	2	0	0.55	71	0.708	0.616181229773463
"5372"	2	0	0.55	72	0.698	0.616181229773463
"5373"	2	0	0.55	73	0.668	0.616181229773463
"5374"	2	0	0.55	74	0.672	0.616181229773463
"5375"	2	0	0.55	75	0.662	0.616181229773463
"5376"	2	0	0.55	76	0.684	0.616181229773463
"5377"	2	0	0.55	77	0.682	0.616181229773463
"5378"	2	0	0.55	78	0.708	0.616181229773463
"5379"	2	0	0.55	79	0.768	0.616181229773463
"5380"	2	0	0.55	80	0.702	0.616181229773463
"5381"	2	0	0.55	81	0.698	0.616181229773463
"5382"	2	0	0.55	82	0.74	0.616181229773463
"5383"	2	0	0.55	83	0.692	0.616181229773463
"5384"	2	0	0.55	84	0.718	0.616181229773463
"5385"	2	0	0.55	85	0.69	0.616181229773463
"5386"	2	0	0.55	86	0.694	0.616181229773463
"5387"	2	0	0.55	87	0.69	0.616181229773463
"5388"	2	0	0.55	88	0.674	0.616181229773463
"5389"	2	0	0.55	89	0.686	0.616181229773463
"5390"	2	0	0.55	90	0.706	0.616181229773463
"5391"	2	0	0.55	91	0.686	0.616181229773463
"5392"	2	0	0.55	92	0.684	0.616181229773463
"5393"	2	0	0.55	93	0.676	0.616181229773463
"5394"	2	0	0.55	94	0.684	0.616181229773463
"5395"	2	0	0.55	95	0.692	0.616181229773463
"5396"	2	0	0.55	96	0.708	0.616181229773463
"5397"	2	0	0.55	97	0.674	0.616181229773463
"5398"	2	0	0.55	98	0.68	0.616181229773463
"5399"	2	0	0.55	99	0.688	0.616181229773463
"5400"	2	0	0.55	100	0.664	0.616181229773463
"5401"	2	0	0.6	1	0.7	0.616181229773463
"5402"	2	0	0.6	2	0.688	0.616181229773463
"5403"	2	0	0.6	3	0.72	0.616181229773463
"5404"	2	0	0.6	4	0.662	0.616181229773463
"5405"	2	0	0.6	5	0.69	0.616181229773463
"5406"	2	0	0.6	6	0.68	0.616181229773463
"5407"	2	0	0.6	7	0.672	0.616181229773463
"5408"	2	0	0.6	8	0.708	0.616181229773463
"5409"	2	0	0.6	9	0.692	0.616181229773463
"5410"	2	0	0.6	10	0.656	0.616181229773463
"5411"	2	0	0.6	11	0.704	0.616181229773463
"5412"	2	0	0.6	12	0.714	0.616181229773463
"5413"	2	0	0.6	13	0.696	0.616181229773463
"5414"	2	0	0.6	14	0.664	0.616181229773463
"5415"	2	0	0.6	15	0.716	0.616181229773463
"5416"	2	0	0.6	16	0.67	0.616181229773463
"5417"	2	0	0.6	17	0.692	0.616181229773463
"5418"	2	0	0.6	18	0.684	0.616181229773463
"5419"	2	0	0.6	19	0.698	0.616181229773463
"5420"	2	0	0.6	20	0.684	0.616181229773463
"5421"	2	0	0.6	21	0.672	0.616181229773463
"5422"	2	0	0.6	22	0.664	0.616181229773463
"5423"	2	0	0.6	23	0.716	0.616181229773463
"5424"	2	0	0.6	24	0.688	0.616181229773463
"5425"	2	0	0.6	25	0.688	0.616181229773463
"5426"	2	0	0.6	26	0.688	0.616181229773463
"5427"	2	0	0.6	27	0.662	0.616181229773463
"5428"	2	0	0.6	28	0.69	0.616181229773463
"5429"	2	0	0.6	29	0.712	0.616181229773463
"5430"	2	0	0.6	30	0.674	0.616181229773463
"5431"	2	0	0.6	31	0.652	0.616181229773463
"5432"	2	0	0.6	32	0.656	0.616181229773463
"5433"	2	0	0.6	33	0.678	0.616181229773463
"5434"	2	0	0.6	34	0.72	0.616181229773463
"5435"	2	0	0.6	35	0.732	0.616181229773463
"5436"	2	0	0.6	36	0.694	0.616181229773463
"5437"	2	0	0.6	37	0.668	0.616181229773463
"5438"	2	0	0.6	38	0.676	0.616181229773463
"5439"	2	0	0.6	39	0.708	0.616181229773463
"5440"	2	0	0.6	40	0.686	0.616181229773463
"5441"	2	0	0.6	41	0.666	0.616181229773463
"5442"	2	0	0.6	42	0.696	0.616181229773463
"5443"	2	0	0.6	43	0.68	0.616181229773463
"5444"	2	0	0.6	44	0.65	0.616181229773463
"5445"	2	0	0.6	45	0.698	0.616181229773463
"5446"	2	0	0.6	46	0.692	0.616181229773463
"5447"	2	0	0.6	47	0.646	0.616181229773463
"5448"	2	0	0.6	48	0.686	0.616181229773463
"5449"	2	0	0.6	49	0.662	0.616181229773463
"5450"	2	0	0.6	50	0.686	0.616181229773463
"5451"	2	0	0.6	51	0.718	0.616181229773463
"5452"	2	0	0.6	52	0.684	0.616181229773463
"5453"	2	0	0.6	53	0.684	0.616181229773463
"5454"	2	0	0.6	54	0.7	0.616181229773463
"5455"	2	0	0.6	55	0.684	0.616181229773463
"5456"	2	0	0.6	56	0.676	0.616181229773463
"5457"	2	0	0.6	57	0.668	0.616181229773463
"5458"	2	0	0.6	58	0.686	0.616181229773463
"5459"	2	0	0.6	59	0.712	0.616181229773463
"5460"	2	0	0.6	60	0.678	0.616181229773463
"5461"	2	0	0.6	61	0.674	0.616181229773463
"5462"	2	0	0.6	62	0.682	0.616181229773463
"5463"	2	0	0.6	63	0.716	0.616181229773463
"5464"	2	0	0.6	64	0.692	0.616181229773463
"5465"	2	0	0.6	65	0.706	0.616181229773463
"5466"	2	0	0.6	66	0.66	0.616181229773463
"5467"	2	0	0.6	67	0.686	0.616181229773463
"5468"	2	0	0.6	68	0.67	0.616181229773463
"5469"	2	0	0.6	69	0.656	0.616181229773463
"5470"	2	0	0.6	70	0.692	0.616181229773463
"5471"	2	0	0.6	71	0.674	0.616181229773463
"5472"	2	0	0.6	72	0.64	0.616181229773463
"5473"	2	0	0.6	73	0.68	0.616181229773463
"5474"	2	0	0.6	74	0.708	0.616181229773463
"5475"	2	0	0.6	75	0.668	0.616181229773463
"5476"	2	0	0.6	76	0.668	0.616181229773463
"5477"	2	0	0.6	77	0.664	0.616181229773463
"5478"	2	0	0.6	78	0.718	0.616181229773463
"5479"	2	0	0.6	79	0.678	0.616181229773463
"5480"	2	0	0.6	80	0.674	0.616181229773463
"5481"	2	0	0.6	81	0.676	0.616181229773463
"5482"	2	0	0.6	82	0.712	0.616181229773463
"5483"	2	0	0.6	83	0.692	0.616181229773463
"5484"	2	0	0.6	84	0.672	0.616181229773463
"5485"	2	0	0.6	85	0.664	0.616181229773463
"5486"	2	0	0.6	86	0.672	0.616181229773463
"5487"	2	0	0.6	87	0.72	0.616181229773463
"5488"	2	0	0.6	88	0.68	0.616181229773463
"5489"	2	0	0.6	89	0.674	0.616181229773463
"5490"	2	0	0.6	90	0.688	0.616181229773463
"5491"	2	0	0.6	91	0.732	0.616181229773463
"5492"	2	0	0.6	92	0.686	0.616181229773463
"5493"	2	0	0.6	93	0.688	0.616181229773463
"5494"	2	0	0.6	94	0.684	0.616181229773463
"5495"	2	0	0.6	95	0.65	0.616181229773463
"5496"	2	0	0.6	96	0.678	0.616181229773463
"5497"	2	0	0.6	97	0.678	0.616181229773463
"5498"	2	0	0.6	98	0.69	0.616181229773463
"5499"	2	0	0.6	99	0.674	0.616181229773463
"5500"	2	0	0.6	100	0.702	0.616181229773463
"5501"	2	0	0.65	1	0.686	0.616181229773463
"5502"	2	0	0.65	2	0.67	0.616181229773463
"5503"	2	0	0.65	3	0.692	0.616181229773463
"5504"	2	0	0.65	4	0.668	0.616181229773463
"5505"	2	0	0.65	5	0.658	0.616181229773463
"5506"	2	0	0.65	6	0.716	0.616181229773463
"5507"	2	0	0.65	7	0.684	0.616181229773463
"5508"	2	0	0.65	8	0.672	0.616181229773463
"5509"	2	0	0.65	9	0.656	0.616181229773463
"5510"	2	0	0.65	10	0.644	0.616181229773463
"5511"	2	0	0.65	11	0.678	0.616181229773463
"5512"	2	0	0.65	12	0.674	0.616181229773463
"5513"	2	0	0.65	13	0.674	0.616181229773463
"5514"	2	0	0.65	14	0.722	0.616181229773463
"5515"	2	0	0.65	15	0.664	0.616181229773463
"5516"	2	0	0.65	16	0.694	0.616181229773463
"5517"	2	0	0.65	17	0.66	0.616181229773463
"5518"	2	0	0.65	18	0.702	0.616181229773463
"5519"	2	0	0.65	19	0.684	0.616181229773463
"5520"	2	0	0.65	20	0.658	0.616181229773463
"5521"	2	0	0.65	21	0.66	0.616181229773463
"5522"	2	0	0.65	22	0.702	0.616181229773463
"5523"	2	0	0.65	23	0.692	0.616181229773463
"5524"	2	0	0.65	24	0.696	0.616181229773463
"5525"	2	0	0.65	25	0.71	0.616181229773463
"5526"	2	0	0.65	26	0.684	0.616181229773463
"5527"	2	0	0.65	27	0.696	0.616181229773463
"5528"	2	0	0.65	28	0.694	0.616181229773463
"5529"	2	0	0.65	29	0.702	0.616181229773463
"5530"	2	0	0.65	30	0.674	0.616181229773463
"5531"	2	0	0.65	31	0.674	0.616181229773463
"5532"	2	0	0.65	32	0.672	0.616181229773463
"5533"	2	0	0.65	33	0.688	0.616181229773463
"5534"	2	0	0.65	34	0.704	0.616181229773463
"5535"	2	0	0.65	35	0.682	0.616181229773463
"5536"	2	0	0.65	36	0.668	0.616181229773463
"5537"	2	0	0.65	37	0.714	0.616181229773463
"5538"	2	0	0.65	38	0.666	0.616181229773463
"5539"	2	0	0.65	39	0.692	0.616181229773463
"5540"	2	0	0.65	40	0.66	0.616181229773463
"5541"	2	0	0.65	41	0.662	0.616181229773463
"5542"	2	0	0.65	42	0.672	0.616181229773463
"5543"	2	0	0.65	43	0.648	0.616181229773463
"5544"	2	0	0.65	44	0.67	0.616181229773463
"5545"	2	0	0.65	45	0.686	0.616181229773463
"5546"	2	0	0.65	46	0.714	0.616181229773463
"5547"	2	0	0.65	47	0.674	0.616181229773463
"5548"	2	0	0.65	48	0.692	0.616181229773463
"5549"	2	0	0.65	49	0.674	0.616181229773463
"5550"	2	0	0.65	50	0.686	0.616181229773463
"5551"	2	0	0.65	51	0.722	0.616181229773463
"5552"	2	0	0.65	52	0.702	0.616181229773463
"5553"	2	0	0.65	53	0.688	0.616181229773463
"5554"	2	0	0.65	54	0.706	0.616181229773463
"5555"	2	0	0.65	55	0.696	0.616181229773463
"5556"	2	0	0.65	56	0.69	0.616181229773463
"5557"	2	0	0.65	57	0.684	0.616181229773463
"5558"	2	0	0.65	58	0.7	0.616181229773463
"5559"	2	0	0.65	59	0.656	0.616181229773463
"5560"	2	0	0.65	60	0.716	0.616181229773463
"5561"	2	0	0.65	61	0.688	0.616181229773463
"5562"	2	0	0.65	62	0.66	0.616181229773463
"5563"	2	0	0.65	63	0.676	0.616181229773463
"5564"	2	0	0.65	64	0.66	0.616181229773463
"5565"	2	0	0.65	65	0.668	0.616181229773463
"5566"	2	0	0.65	66	0.722	0.616181229773463
"5567"	2	0	0.65	67	0.694	0.616181229773463
"5568"	2	0	0.65	68	0.69	0.616181229773463
"5569"	2	0	0.65	69	0.706	0.616181229773463
"5570"	2	0	0.65	70	0.698	0.616181229773463
"5571"	2	0	0.65	71	0.676	0.616181229773463
"5572"	2	0	0.65	72	0.704	0.616181229773463
"5573"	2	0	0.65	73	0.656	0.616181229773463
"5574"	2	0	0.65	74	0.678	0.616181229773463
"5575"	2	0	0.65	75	0.664	0.616181229773463
"5576"	2	0	0.65	76	0.658	0.616181229773463
"5577"	2	0	0.65	77	0.686	0.616181229773463
"5578"	2	0	0.65	78	0.718	0.616181229773463
"5579"	2	0	0.65	79	0.662	0.616181229773463
"5580"	2	0	0.65	80	0.69	0.616181229773463
"5581"	2	0	0.65	81	0.664	0.616181229773463
"5582"	2	0	0.65	82	0.678	0.616181229773463
"5583"	2	0	0.65	83	0.698	0.616181229773463
"5584"	2	0	0.65	84	0.684	0.616181229773463
"5585"	2	0	0.65	85	0.698	0.616181229773463
"5586"	2	0	0.65	86	0.702	0.616181229773463
"5587"	2	0	0.65	87	0.72	0.616181229773463
"5588"	2	0	0.65	88	0.664	0.616181229773463
"5589"	2	0	0.65	89	0.698	0.616181229773463
"5590"	2	0	0.65	90	0.706	0.616181229773463
"5591"	2	0	0.65	91	0.682	0.616181229773463
"5592"	2	0	0.65	92	0.654	0.616181229773463
"5593"	2	0	0.65	93	0.686	0.616181229773463
"5594"	2	0	0.65	94	0.67	0.616181229773463
"5595"	2	0	0.65	95	0.65	0.616181229773463
"5596"	2	0	0.65	96	0.694	0.616181229773463
"5597"	2	0	0.65	97	0.686	0.616181229773463
"5598"	2	0	0.65	98	0.64	0.616181229773463
"5599"	2	0	0.65	99	0.696	0.616181229773463
"5600"	2	0	0.65	100	0.682	0.616181229773463
"5601"	2	0	0.7	1	0.692	0.616181229773463
"5602"	2	0	0.7	2	0.682	0.616181229773463
"5603"	2	0	0.7	3	0.68	0.616181229773463
"5604"	2	0	0.7	4	0.652	0.616181229773463
"5605"	2	0	0.7	5	0.662	0.616181229773463
"5606"	2	0	0.7	6	0.658	0.616181229773463
"5607"	2	0	0.7	7	0.684	0.616181229773463
"5608"	2	0	0.7	8	0.666	0.616181229773463
"5609"	2	0	0.7	9	0.67	0.616181229773463
"5610"	2	0	0.7	10	0.638	0.616181229773463
"5611"	2	0	0.7	11	0.662	0.616181229773463
"5612"	2	0	0.7	12	0.674	0.616181229773463
"5613"	2	0	0.7	13	0.686	0.616181229773463
"5614"	2	0	0.7	14	0.694	0.616181229773463
"5615"	2	0	0.7	15	0.652	0.616181229773463
"5616"	2	0	0.7	16	0.692	0.616181229773463
"5617"	2	0	0.7	17	0.678	0.616181229773463
"5618"	2	0	0.7	18	0.69	0.616181229773463
"5619"	2	0	0.7	19	0.692	0.616181229773463
"5620"	2	0	0.7	20	0.688	0.616181229773463
"5621"	2	0	0.7	21	0.638	0.616181229773463
"5622"	2	0	0.7	22	0.68	0.616181229773463
"5623"	2	0	0.7	23	0.68	0.616181229773463
"5624"	2	0	0.7	24	0.668	0.616181229773463
"5625"	2	0	0.7	25	0.692	0.616181229773463
"5626"	2	0	0.7	26	0.688	0.616181229773463
"5627"	2	0	0.7	27	0.674	0.616181229773463
"5628"	2	0	0.7	28	0.68	0.616181229773463
"5629"	2	0	0.7	29	0.634	0.616181229773463
